Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,W,JAPN,402,,011,Advanced Modern Japanese: Conversation and Composition I,Rebecca Fuk Hing Chau Choi;Ihhwa Kim,19,73.7,70.5,67.3,79.8,86.0,63.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,3.0,2.0,0.0
UBCV,2023,W,JAPN,422,,011,Classical Japanese I,Rebecca Fuk Hing Chau Choi;Kurtis Hanlon,18,80.3,87.5,80.3,94.0,100.0,14.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,8.0
UBCV,2023,W,JAPN,424,,021,Japanese for Professional Life I,Rebecca Fuk Hing Chau Choi;Yasuko Matsumoto,10,73.4,75.5,71.3,77.8,85.0,55.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0
UBCV,2023,W,JAPN,452,,011,Readings in Modern Japanese Essays,Rebecca Fuk Hing Chau Choi;Ihhwa Kim,12,77.1,78.0,70.3,83.3,87.0,67.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0
UBCV,2023,W,JAPN,453,,021,Readings in Modern Japanese Literature,Rebecca Fuk Hing Chau Choi;Shota Iwasaki,12,82.3,84.5,78.0,86.5,97.0,67.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0
UBCV,2023,W,BUSI,100,,1,Micro Foundations of Real Estate Economics,,72,63.0,73.0,43.8,84.0,92.0,0.0,17.0,0.0,0.0,6.0,2.0,2.0,4.0,5.0,11.0,6.0,7.0
UBCV,2023,W,BUSI,100,,2,Micro Foundations of Real Estate Economics,,80,75.6,82.5,71.0,88.0,95.0,0.0,7.0,0.0,0.0,2.0,1.0,6.0,6.0,4.0,8.0,16.0,10.0
UBCV,2023,W,BUSI,101,,1,Capital Markets and Real Estate,,61,73.0,78.0,71.0,85.0,95.0,10.0,7.0,0.0,0.0,0.0,1.0,5.0,3.0,9.0,6.0,13.0,3.0
UBCV,2023,W,BUSI,101,,2,Capital Markets and Real Estate,,63,74.1,79.0,74.0,82.3,95.0,9.0,6.0,0.0,0.0,1.0,2.0,2.0,7.0,10.0,16.0,4.0,4.0
UBCV,2023,W,BUSI,111,,1,British Columbia Real Estate Law and Real Estate Ethics,,40,62.1,73.5,52.5,81.3,90.0,1.0,8.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,1.0
UBCV,2023,W,BUSI,111,,2,British Columbia Real Estate Law and Real Estate Ethics,,36,67.6,77.5,62.8,82.0,85.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,1.0,0.0
UBCV,2023,W,BUSI,112,,1,Canadian Real Property Law and Real Estate Ethics,,51,72.5,80.5,71.8,85.0,91.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,6.0,9.0,9.0,1.0
UBCV,2023,W,BUSI,112,,2,Canadian Real Property Law and Real Estate Ethics,,56,80.4,82.0,77.5,87.0,94.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,10.0,9.0,5.0
UBCV,2023,W,BUSI,121,,1,Foundations of Real Estate Mathematics,,90,64.9,74.0,60.0,79.0,93.0,1.0,15.0,0.0,0.0,6.0,4.0,4.0,9.0,11.0,2.0,9.0,3.0
UBCV,2023,W,BUSI,121,,2,Foundations of Real Estate Mathematics,,79,67.2,72.0,60.0,81.0,94.0,1.0,11.0,0.0,0.0,3.0,5.0,6.0,5.0,7.0,5.0,4.0,5.0
UBCV,2023,W,BUSI,221,,1,Real Estate Finance in a Canadian Context,,26,70.5,76.0,63.5,81.0,89.0,2.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,6.0,3.0,4.0,0.0
UBCV,2023,W,BUSI,221,,2,Real Estate Finance in a Canadian Context,,18,69.8,75.0,66.0,81.0,91.0,8.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0
UBCV,2023,W,BUSI,291,,101,Application of Statistics in Business,Martha Essak,50,77.1,79.5,67.0,86.0,92.0,58.0,0.0,0.0,3.0,2.0,10.0,2.0,3.0,5.0,7.0,13.0,5.0
UBCV,2023,W,BUSI,291,,102,Application of Statistics in Business,Martha Essak,61,76.3,79.0,70.0,88.0,98.0,21.0,3.0,2.0,1.0,3.0,2.0,8.0,3.0,9.0,6.0,7.0,13.0
UBCV,2023,W,BUSI,291,,201,Application of Statistics in Business,Martha Essak,51,78.7,84.0,69.0,89.0,97.0,19.0,1.0,2.0,0.0,2.0,4.0,5.0,2.0,4.0,5.0,16.0,8.0
UBCV,2023,W,BUSI,291,,202,Application of Statistics in Business,Martha Essak,49,71.5,78.0,63.0,83.0,93.0,10.0,4.0,3.0,0.0,4.0,1.0,1.0,4.0,7.0,7.0,6.0,4.0
UBCV,2023,W,BUSI,293,,101,Introductory Financial Accounting,Haley McCormack,59,74.5,79.0,60.0,86.0,97.0,34.0,4.0,5.0,4.0,3.0,1.0,3.0,3.0,7.0,5.0,13.0,10.0
UBCV,2023,W,BUSI,293,,102,Introductory Financial Accounting,Alina McGuinness,54,75.8,76.0,67.3,85.0,98.0,40.0,1.0,1.0,1.0,5.0,5.0,2.0,8.0,5.0,8.0,6.0,8.0
UBCV,2023,W,BUSI,293,,201,Introductory Financial Accounting,Haley McCormack,53,73.7,78.0,70.5,84.5,96.0,11.0,3.0,1.0,2.0,4.0,1.0,2.0,9.0,6.0,10.0,10.0,3.0
UBCV,2023,W,BUSI,293,,202,Introductory Financial Accounting,Alina McGuinness,48,73.5,80.0,60.5,87.5,96.0,4.0,4.0,3.0,1.0,5.0,2.0,2.0,3.0,0.0,6.0,9.0,8.0
UBCV,2023,W,BUSI,294,,101,Introductory Management Accounting,Aziz Rajwani,22,60.1,61.0,50.0,74.0,93.0,19.0,4.0,4.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
UBCV,2023,W,BUSI,294,,102,Introductory Management Accounting,Alina McGuinness,64,70.1,72.0,64.0,81.5,96.0,23.0,8.0,1.0,3.0,3.0,7.0,7.0,5.0,6.0,9.0,5.0,9.0
UBCV,2023,W,BUSI,294,,201,Introductory Management Accounting,Richard Wong,63,71.8,76.0,59.5,81.8,92.0,45.0,2.0,4.0,10.0,1.0,5.0,4.0,4.0,14.0,7.0,5.0,6.0
UBCV,2023,W,BUSI,294,,202,Introductory Management Accounting,Alina McGuinness,52,75.1,78.0,68.5,84.5,98.0,6.0,2.0,1.0,1.0,6.0,2.0,3.0,3.0,8.0,12.0,4.0,9.0
UBCV,2023,W,BUSI,295,,102,Business Economics,Ocean Lu,93,79.3,80.0,74.0,88.0,97.0,46.0,2.0,2.0,2.0,4.0,5.0,3.0,12.0,16.0,8.0,21.0,18.0
UBCV,2023,W,BUSI,295,,202,Business Economics,Ocean Lu,58,72.2,75.5,66.3,81.0,96.0,35.0,2.0,3.0,5.0,3.0,3.0,7.0,4.0,8.0,13.0,2.0,4.0
UBCV,2023,W,BUSI,295,,203,Business Economics,Ocean Lu,44,70.2,73.0,65.0,80.0,90.0,6.0,1.0,4.0,5.0,0.0,3.0,4.0,5.0,7.0,7.0,4.0,1.0
UBCV,2023,W,BUSI,300,,1,Urban and Real Estate Economics,,44,80.3,82.0,77.0,87.5,96.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,10.0,5.0,7.0
UBCV,2023,W,BUSI,300,,2,Urban and Real Estate Economics,,90,71.2,78.0,67.0,82.5,91.0,0.0,7.0,0.0,0.0,5.0,4.0,5.0,6.0,7.0,15.0,7.0,3.0
UBCV,2023,W,BUSI,330,,1,Foundations of Real Estate Appraisal,,175,67.8,76.0,65.0,81.0,88.0,0.0,21.0,0.0,0.0,8.0,9.0,13.0,12.0,25.0,29.0,13.0,0.0
UBCV,2023,W,BUSI,330,,2,Foundations of Real Estate Appraisal,,170,61.8,70.0,56.0,78.0,88.0,0.0,28.0,0.0,0.0,3.0,16.0,9.0,16.0,15.0,13.0,7.0,0.0
UBCV,2023,W,BUSI,331,,1,Real Estate Investment Analysis and Advanced Income Appraisal,,102,64.3,73.0,60.0,81.0,88.0,0.0,15.0,0.0,0.0,10.0,6.0,4.0,13.0,8.0,16.0,9.0,0.0
UBCV,2023,W,BUSI,331,,2,Real Estate Investment Analysis and Advanced Income Appraisal,,96,66.5,72.0,60.0,81.0,90.0,0.0,11.0,0.0,0.0,5.0,3.0,6.0,5.0,6.0,8.0,6.0,1.0
UBCV,2023,W,BUSI,335,,101,Information Systems,Alym Amlani,41,77.0,79.0,67.5,85.5,98.0,50.0,0.0,1.0,5.0,0.0,4.0,1.0,4.0,5.0,8.0,5.0,7.0
UBCV,2023,W,BUSI,335,,102,Information Systems,Alym Amlani,53,74.5,77.0,63.5,84.0,95.0,50.0,0.0,2.0,5.0,6.0,2.0,3.0,4.0,6.0,10.0,6.0,7.0
UBCV,2023,W,BUSI,335,,201,Information Systems,Alym Amlani,61,72.0,74.0,61.8,82.0,97.0,39.0,3.0,4.0,4.0,7.0,3.0,5.0,8.0,4.0,10.0,4.0,8.0
UBCV,2023,W,BUSI,335,,202,Information Systems,Alym Amlani,56,74.6,78.0,68.5,82.8,97.0,21.0,4.0,0.0,3.0,1.0,3.0,4.0,5.0,8.0,13.0,8.0,5.0
UBCV,2023,W,BUSI,344,,1,Statistical and Computer Applications in Valuation,,44,63.2,69.0,63.5,76.0,89.0,2.0,5.0,0.0,0.0,3.0,3.0,6.0,4.0,5.0,4.0,1.0,0.0
UBCV,2023,W,BUSI,344,,2,Statistical and Computer Applications in Valuation,,45,64.5,70.0,63.3,77.8,85.0,0.0,4.0,0.0,0.0,4.0,6.0,3.0,3.0,6.0,3.0,1.0,0.0
UBCV,2023,W,BUSI,352,,1,Case Studies in Residential Valuation,,56,73.4,73.0,68.0,80.0,91.0,60.0,0.0,0.0,0.0,6.0,4.0,7.0,7.0,4.0,9.0,3.0,1.0
UBCV,2023,W,BUSI,352,,2,Case Studies in Residential Valuation,,49,75.7,79.0,74.0,82.5,94.0,5.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,8.0,11.0,2.0,2.0
UBCV,2023,W,BUSI,353,,101,Intermediate Financial Accounting I,Tajinder Singh,43,75.2,77.0,65.0,86.5,99.0,42.0,1.0,4.0,1.0,3.0,3.0,3.0,6.0,4.0,4.0,4.0,10.0
UBCV,2023,W,BUSI,353,,102,Intermediate Financial Accounting I,Douglas Yee,59,70.5,72.0,60.0,86.0,100.0,19.0,10.0,2.0,0.0,4.0,4.0,6.0,4.0,3.0,5.0,6.0,11.0
UBCV,2023,W,BUSI,353,,201,Intermediate Financial Accounting I,Tajinder Singh,53,77.1,80.0,68.8,90.0,96.0,45.0,5.0,0.0,1.0,2.0,4.0,5.0,4.0,2.0,10.0,5.0,14.0
UBCV,2023,W,BUSI,353,,202,Intermediate Financial Accounting I,Douglas Yee,54,71.0,74.0,60.0,86.5,100.0,5.0,7.0,4.0,0.0,5.0,2.0,1.0,6.0,3.0,4.0,5.0,11.0
UBCV,2023,W,BUSI,354,,101,Cost Accounting,Alina McGuinness,42,74.6,74.0,68.0,83.0,92.0,42.0,1.0,1.0,2.0,2.0,2.0,4.0,9.0,4.0,6.0,6.0,4.0
UBCV,2023,W,BUSI,354,,102,Cost Accounting,Alina McGuinness,47,69.3,69.0,64.5,76.0,92.0,5.0,1.0,2.0,1.0,7.0,3.0,12.0,7.0,6.0,2.0,4.0,2.0
UBCV,2023,W,BUSI,354,,201,Cost Accounting,Alina McGuinness,39,75.1,76.0,64.5,87.5,94.0,39.0,1.0,0.0,3.0,5.0,2.0,4.0,3.0,3.0,5.0,4.0,8.0
UBCV,2023,W,BUSI,354,,202,Cost Accounting,Alina McGuinness,52,73.7,74.0,65.0,85.3,95.0,32.0,1.0,3.0,3.0,3.0,5.0,4.0,9.0,4.0,6.0,8.0,6.0
UBCV,2023,W,BUSI,355,,101,Introduction to Income Tax,Grant Lee,45,67.6,68.0,55.0,85.0,99.0,28.0,6.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,7.0,5.0
UBCV,2023,W,BUSI,355,,102,Introduction to Income Tax,Richard Wong,69,71.9,76.0,65.0,81.0,97.0,23.0,5.0,3.0,3.0,1.0,8.0,4.0,7.0,11.0,9.0,6.0,6.0
UBCV,2023,W,BUSI,355,,201,Introduction to Income Tax,Grant Lee,41,71.2,70.0,63.8,85.3,96.0,36.0,3.0,4.0,0.0,3.0,6.0,5.0,2.0,3.0,3.0,6.0,5.0
UBCV,2023,W,BUSI,355,,202,Introduction to Income Tax,Erin Egeland,49,73.4,76.0,70.3,80.0,97.0,25.0,1.0,1.0,1.0,5.0,2.0,3.0,8.0,11.0,7.0,6.0,1.0
UBCV,2023,W,BUSI,370,,101,Business Finance,Aziz Rajwani,20,58.0,50.0,50.0,68.0,94.0,11.0,2.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0
UBCV,2023,W,BUSI,370,,102,Business Finance,Persis Ahrestani,74,74.6,74.5,68.5,82.8,93.0,40.0,1.0,2.0,1.0,6.0,4.0,7.0,16.0,9.0,10.0,11.0,3.0
UBCV,2023,W,BUSI,370,,201,Business Finance,Aziz Rajwani,19,71.4,80.0,62.0,84.0,92.0,28.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0
UBCV,2023,W,BUSI,370,,202,Business Finance,Persis Ahrestani,67,73.7,74.5,68.0,80.0,88.0,50.0,0.0,1.0,4.0,3.0,8.0,10.0,10.0,9.0,17.0,4.0,0.0
UBCV,2023,W,BUSI,393,,101,Introduction to Business Law,Praveen Sandhu,63,77.0,79.0,72.3,85.8,96.0,32.0,1.0,4.0,1.0,0.0,5.0,4.0,6.0,12.0,11.0,13.0,5.0
UBCV,2023,W,BUSI,393,,102,Introduction to Business Law,Barbara Cox,37,73.6,74.5,67.0,82.3,94.0,47.0,1.0,0.0,1.0,4.0,1.0,2.0,5.0,5.0,4.0,3.0,2.0
UBCV,2023,W,BUSI,393,,201,Introduction to Business Law,Devin Kanhai,64,72.7,75.0,65.0,83.0,94.0,5.0,2.0,1.0,5.0,6.0,6.0,9.0,4.0,8.0,8.0,11.0,3.0
UBCV,2023,W,BUSI,393,,202,Introduction to Business Law,Barbara Cox,31,58.8,69.0,42.0,82.0,96.0,6.0,11.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,3.0,2.0
UBCV,2023,W,BUSI,398,,1,Residential Property Guided Case Study,,36,72.8,81.0,74.3,83.0,87.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0
UBCV,2023,W,BUSI,400,,1,Residential Property Analysis,,81,75.6,81.0,76.0,84.0,90.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,10.0,24.0,13.0,1.0
UBCV,2023,W,BUSI,400,,2,Residential Property Analysis,,80,79.9,83.0,79.5,86.5,91.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,23.0,23.0,4.0
UBCV,2023,W,BUSI,401,,1,Commercial Property Analysis,,81,68.0,78.0,71.0,81.0,87.0,0.0,9.0,0.0,0.0,0.0,3.0,6.0,10.0,16.0,13.0,7.0,0.0
UBCV,2023,W,BUSI,401,,2,Commercial Property Analysis,,72,77.2,77.0,73.0,81.0,93.0,65.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,13.0,14.0,4.0,1.0
UBCV,2023,W,BUSI,414,,101,Data Visualization and Business Analytics,Alym Amlani,58,75.1,74.0,69.0,83.0,90.0,45.0,1.0,0.0,1.0,2.0,6.0,8.0,12.0,7.0,6.0,9.0,4.0
UBCV,2023,W,BUSI,414,,102,Data Visualization and Business Analytics,Alym Amlani,49,74.4,76.5,69.8,85.0,95.0,37.0,2.0,1.0,3.0,2.0,2.0,6.0,5.0,8.0,6.0,11.0,2.0
UBCV,2023,W,BUSI,414,,201,Data Visualization and Business Analytics,Alym Amlani,35,78.2,80.0,76.0,85.0,92.0,52.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,7.0,9.0,9.0,2.0
UBCV,2023,W,BUSI,414,,202,Data Visualization and Business Analytics,Alym Amlani,53,71.6,74.0,66.0,83.0,90.0,15.0,7.0,0.0,0.0,3.0,5.0,3.0,9.0,6.0,7.0,12.0,1.0
UBCV,2023,W,BUSI,433,,1,Real Estate Business,,28,60.3,68.0,61.0,73.0,80.0,0.0,5.0,0.0,0.0,2.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0
UBCV,2023,W,BUSI,433,,2,Real Estate Business,,27,73.6,74.0,69.8,81.3,87.0,46.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,3.0,2.0,0.0
UBCV,2023,W,BUSI,441,,1,Real Estate Management I,,9,78.6,78.0,75.0,85.0,86.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0
UBCV,2023,W,BUSI,441,,2,Real Estate Management I,,6,83.6,85.0,79.0,86.0,90.0,78.0,,,,,,,,,,,
UBCV,2023,W,BUSI,442,,1,Case Studies in Appraisal I,,41,73.2,79.5,73.0,83.0,90.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,7.0,12.0,3.0,1.0
UBCV,2023,W,BUSI,442,,2,Case Studies in Appraisal I,,61,76.2,81.0,75.0,84.0,88.0,8.0,2.0,0.0,0.0,1.0,1.0,3.0,6.0,6.0,15.0,8.0,0.0
UBCV,2023,W,BUSI,443,,1,Assessment Administration,,45,73.1,79.0,73.0,83.0,91.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,12.0,5.0,1.0
UBCV,2023,W,BUSI,443,,2,Assessment Administration,,42,80.0,81.5,76.3,84.8,90.0,60.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,13.0,8.0,1.0
UBCV,2023,W,BUSI,444,,1,Computer Aided Mass Property Assessment,,13,70.8,76.0,70.5,79.0,85.0,22.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0
UBCV,2023,W,BUSI,444,,2,Computer Aided Mass Property Assessment,,24,74.4,77.5,74.3,80.8,86.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,6.0,2.0,0.0
UBCV,2023,W,BUSI,445,,1,Real Estate Development I,,31,75.8,82.0,72.0,85.0,93.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,7.0,5.0,1.0
UBCV,2023,W,BUSI,445,,2,Real Estate Development I,,30,71.6,82.0,74.0,85.0,89.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,7.0,0.0
UBCV,2023,W,BUSI,446,,1,Real Estate Development II,,13,83.4,84.5,81.0,86.0,92.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0
UBCV,2023,W,BUSI,446,,2,Real Estate Development II,,24,83.5,84.0,80.5,87.5,91.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,9.0,2.0
UBCV,2023,W,BUSI,450,,101,Intermediate Financial Accounting II,Douglas Yee,53,71.3,73.0,61.8,83.5,95.0,9.0,3.0,5.0,3.0,3.0,6.0,5.0,3.0,6.0,5.0,6.0,7.0
UBCV,2023,W,BUSI,450,,102,Intermediate Financial Accounting II,Douglas Yee,36,72.3,73.0,65.0,87.0,99.0,23.0,2.0,1.0,1.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,7.0
UBCV,2023,W,BUSI,450,,201,Intermediate Financial Accounting II,Tajinder Singh,36,78.1,82.0,66.5,89.0,96.0,48.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,4.0,6.0,9.0
UBCV,2023,W,BUSI,450,,202,Intermediate Financial Accounting II,Robert Brian Bruce,56,70.9,73.0,60.0,85.0,97.0,0.0,7.0,1.0,1.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,10.0
UBCV,2023,W,BUSI,451,,2,Real Estate Management II,,7,92.0,92.0,92.0,92.0,92.0,92.0,,,,,,,,,,,
UBCV,2023,W,BUSI,452,,1,Case Studies in Appraisal II,,34,82.2,83.5,78.0,88.5,97.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,9.0,4.0,7.0
UBCV,2023,W,BUSI,452,,2,Case Studies in Appraisal II,,50,86.6,87.5,83.8,90.3,98.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,10.0,12.0
UBCV,2023,W,BUSI,453,,101,Advanced Financial Accounting,Barbara Wyntjes,30,70.0,69.0,60.0,80.0,95.0,50.0,0.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0
UBCV,2023,W,BUSI,453,,102,Advanced Financial Accounting,Barbara Wyntjes,53,69.0,71.0,61.0,85.0,99.0,3.0,6.0,2.0,0.0,6.0,9.0,2.0,8.0,3.0,0.0,4.0,9.0
UBCV,2023,W,BUSI,453,,201,Advanced Financial Accounting,Barbara Wyntjes,47,70.4,72.0,63.0,80.0,97.0,29.0,4.0,3.0,0.0,5.0,2.0,7.0,6.0,3.0,8.0,7.0,2.0
UBCV,2023,W,BUSI,453,,202,Advanced Financial Accounting,Barbara Wyntjes,64,67.7,68.0,60.0,81.5,98.0,27.0,9.0,5.0,1.0,9.0,5.0,8.0,3.0,3.0,5.0,4.0,10.0
UBCV,2023,W,BUSI,455,,101,Principles of Auditing,Douglas Mowbray,24,78.0,77.0,73.8,84.3,90.0,65.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,4.0,5.0,1.0
UBCV,2023,W,BUSI,455,,102,Principles of Auditing,Mary Chong,45,70.3,72.0,61.0,78.5,95.0,4.0,1.0,4.0,0.0,7.0,5.0,2.0,7.0,7.0,4.0,5.0,2.0
UBCV,2023,W,BUSI,455,,201,Principles of Auditing,Douglas Mowbray,51,77.2,77.0,72.5,81.5,93.0,59.0,0.0,0.0,1.0,1.0,1.0,7.0,10.0,13.0,10.0,5.0,3.0
UBCV,2023,W,BUSI,455,,202,Principles of Auditing,Douglas Yee,38,75.5,76.0,66.0,87.8,99.0,45.0,1.0,3.0,1.0,2.0,4.0,2.0,5.0,4.0,2.0,6.0,8.0
UBCV,2023,W,BUSI,460,,1,Critical Analysis and Forecasting in Real Estate,,37,60.1,68.0,62.0,76.0,91.0,0.0,5.0,0.0,0.0,2.0,6.0,4.0,1.0,6.0,2.0,0.0,1.0
UBCV,2023,W,BUSI,460,,2,Critical Analysis and Forecasting in Real Estate,,32,69.4,72.0,68.0,76.5,85.0,8.0,1.0,0.0,0.0,0.0,4.0,3.0,6.0,3.0,1.0,1.0,0.0
UBCV,2023,W,BUSI,493,,101,Strategic Management in Business,Megan Hamilton,24,77.3,78.0,70.8,86.3,93.0,47.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0
UBCV,2023,W,BUSI,493,,102,Strategic Management in Business,Megan Hamilton,32,72.9,72.0,68.5,82.0,95.0,6.0,1.0,0.0,0.0,5.0,1.0,8.0,3.0,2.0,5.0,2.0,4.0
UBCV,2023,W,BUSI,493,,201,Strategic Management in Business,Megan Hamilton,46,75.3,75.0,69.5,82.0,90.0,60.0,0.0,0.0,0.0,6.0,3.0,6.0,9.0,6.0,8.0,6.0,2.0
UBCV,2023,W,BUSI,493,,202,Strategic Management in Business,Megan Hamilton,31,74.3,73.5,71.0,79.0,90.0,55.0,0.0,0.0,1.0,1.0,3.0,5.0,11.0,1.0,5.0,1.0,2.0
UBCV,2023,W,BUSI,499,,1,Income Property Guided Case Study,,38,71.1,85.0,78.0,87.0,90.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,1.0
UBCV,2023,W,URST,200,,101,Cities,Dimitar Anguelov,94,76.17,77.0,70.0,84.0,93.0,50.0,0.0,3.0,3.0,6.0,8.0,6.0,11.0,18.0,15.0,17.0,5.0
UBCV,2023,W,URST,352,,201,Urbanization in the Global South,Priti Narayan,27,74.0,80.0,73.5,82.0,85.0,31.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,13.0,1.0,0.0
UBCV,2023,W,URST,400,,101,Seminar in Urban Studies,Max Furrier,29,79.07,81.0,74.0,83.0,97.0,61.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,3.0,9.0,3.0,3.0
UBCV,2023,W,URST,400,,201,Seminar in Urban Studies,Meghna Mohandas,28,79.21,79.0,75.0,85.0,88.0,68.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,5.0,8.0,0.0
UBCV,2023,W,BAAC,501,,001,Financial Statement Analysis I,Richard Wong,19,84.32,85.0,81.0,88.0,93.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,3.0
UBCV,2023,W,BAAC,511,,001,Intermediate Managerial Accounting: Decision Making and Performance Evaluation,Yan Ma,6,88.33,88.5,86.25,90.0,92.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
UBCV,2023,W,BAAC,550,,001,Foundations in  Accounting,Kin Lo,44,82.0,81.5,76.0,89.0,97.0,56.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,10.0,10.0,9.0
UBCV,2023,W,BAAC,550,,002,Foundations in  Accounting,Kin Lo,40,83.92,85.0,80.5,89.5,96.0,60.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,10.0,10.0,10.0
UBCV,2023,W,BAAC,550,,823,Foundations in  Accounting,Sabrina Rai,15,82.07,81.0,77.5,86.5,97.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,5.0,2.0
UBCV,2023,W,BAAC,550,,MM1,Foundations in  Accounting,Kin Lo,33,83.82,84.0,81.0,88.0,97.0,62.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,12.0,7.0,7.0
UBCV,2023,W,BAAC,551,,001,Foundations in Accounting II,Scott Sinclair,44,79.48,77.0,75.75,84.25,94.0,63.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,12.0,10.0,7.0,4.0
UBCV,2023,W,BAAC,551,,002,Foundations in Accounting II,Scott Sinclair,39,78.64,80.0,73.5,82.5,97.0,61.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,6.0,13.0,5.0,2.0
UBCV,2023,W,BAAC,551,,301,Foundations in Accounting II,Erin Egeland,50,83.36,84.0,80.25,87.75,93.0,68.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,17.0,20.0,3.0
UBCV,2023,W,BAAC,551,,MM1,Foundations in Accounting II,Akash Rattan,36,80.89,82.0,75.0,86.0,93.0,68.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,6.0,10.0,5.0
UBCV,2023,W,BAAC,580,A,001,Topics in Accounting,Jocelyn Li,17,81.0,81.0,80.0,83.0,86.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,2.0,0.0
UBCV,2023,W,SOCI,100,,306,Introduction to Sociology,Kerry Greer,142,74.0,76.0,70.3,80.0,88.0,18.0,3.0,1.0,5.0,7.0,12.0,11.0,25.0,35.0,29.0,10.0,0.0
UBCV,2023,W,SOCI,101,,101,Social Interaction and Culture,Tony Silva,210,71.5,74.0,65.8,80.3,93.0,0.0,10.0,10.0,10.0,11.0,25.0,19.0,28.0,34.0,40.0,11.0,6.0
